# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
47 3.255 0.0739689 0.00065 0.0478269 0.0228 0.033466 0.0156
48 3.325 0.134686 0.0016 0.119843 0.0664 0.0841734 0.0461918
49 3.395 0.35357 0.0042 0.232277 0.1545 0.166103 0.109129
50 3.465 0.456924 0.0077 0.366625 0.29935 0.272748 0.216779
51 3.535 0.683598 0.01315 0.510197 0.50915 0.398948 0.380664
52 3.605 0.862342 0.0203 0.652562 0.788225 0.519672 0.602681
53 3.675 1.07933 0.0296 0.774195 1.1323 0.623221 0.879376
54 3.745 1.02259 0.03875 0.8628 1.5305 0.699597 1.20192
55 3.815 1.21157 0.05 0.909728 1.9662 0.744807 1.55827
56 3.885 1.22542 0.0618 0.94318 2.43465 0.760286 1.9355
57 3.955 1.35278 0.0753 0.961621 2.92962 0.762128 2.32739
58 4.025 1.1852 0.08755 0.998901 3.46215 0.755341 2.72966
59 4.095 1.41609 0.1027 0.999792 4.01385 0.755091 3.14591
60 4.165 1.3192 0.1173 1.02051 4.5964 0.763505 3.5813
61 4.235 1.18419 0.13085 1.03657 5.20818 0.780544 4.0415
62 4.305 1.27285 0.1459 1.05049 5.84882 0.800489 4.52919
63 4.375 1.33891 0.16225 1.06608 6.5203 0.826249 5.04907
64 4.445 1.3883 0.17975 1.08541 7.226 0.849342 5.60073
65 4.515 1.22641 0.1957 1.08637 7.95475 0.875461 6.1874
66 4.585 1.06249 0.20995 1.09241 8.71045 0.898769 6.8085
67 4.655 1.3382 0.22845 1.11945 9.50867 0.922966 7.46596
68 4.725 1.34799 0.24765 1.12361 10.3342 0.94722 8.16113
69 4.795 1.24416 0.2659 1.1571 11.2096 0.983432 8.90442
70 4.865 1.19537 0.28395 1.17171 12.1222 1.00949 9.68986
71 4.935 1.25824 0.3035 1.1894 13.0754 1.03606 10.5193
72 5.005 1.52051 0.3278 1.2021 14.0663 1.05678 11.3895
73 5.075 1.33584 0.34975 1.20344 15.0862 1.06949 12.295
74 5.145 1.25236 0.3709 1.20321 16.1343 1.07991 13.2347
75 5.215 1.15845 0.391 1.1923 17.2013 1.0807 14.2009
76 5.285 1.26546 0.41355 1.19386 18.2986 1.08556 15.1976
77 5.355 1.26265 0.43665 1.20238 19.4332 1.0916 16.2267
78 5.425 1.2143 0.45945 1.19295 20.5886 1.09854 17.2895
79 5.495 1.17837 0.48215 1.19687 21.7778 1.1137 18.3949
80 5.565 1.20206 0.5059 1.19308 22.9936 1.12572 19.5409
81 5.635 1.17485 0.5297 1.18736 24.2343 1.13658 20.7273
82 5.705 1.12693 0.5531 1.19724 25.5165 1.14485 21.9522
83 5.775 1.12563 0.57705 1.20028 26.8338 1.15539 23.2189
84 5.845 1.07359 0.60045 1.17951 28.1598 1.15871 24.5202
85 5.915 1.08417 0.62465 1.17456 29.5121 1.16357 25.8585
86 5.985 1.01958 0.64795 1.16428 30.8844 1.162 27.2267
87 6.055 1.02607 0.67195 1.16236 32.2868 1.1599 28.6247
88 6.125 1.08631 0.69795 1.14402 33.6991 1.15664 30.0511
89 6.195 1.08641 0.72455 1.12978 35.1258 1.15068 31.5028
90 6.265 0.984391 0.7492 1.10725 36.5559 1.14462 32.9796
91 6.335 1.00572 0.77495 1.092 37.998 1.1337 34.4753
92 6.405 0.991499 0.8009 1.07834 39.4537 1.12224 35.9887
93 6.475 0.988871 0.82735 1.06511 40.9232 1.11433 37.5245
94 6.545 0.951366 0.85335 1.04471 42.3958 1.10355 39.0785
95 6.615 0.943875 0.8797 1.03813 43.8906 1.09309 40.6508
96 6.685 0.94701 0.9067 1.02038 45.3912 1.08414 42.2435
97 6.755 0.912027 0.93325 1.00302 46.8972 1.07763 43.8599
98 6.825 0.91024 0.9603 0.996578 48.4247 1.07106 45.4999
99 6.895 0.870421 0.9867 0.9849 49.9655 1.06356 47.1621
100 6.965 0.924097 1.0153 0.976792 51.5248 1.0553 48.8449
101 7.035 0.908966 1.044 0.970759 53.1057 1.05027 50.5536
102 7.105 0.869409 1.072 0.961914 54.7036 1.04005 52.2795
103 7.175 0.835781 1.09945 0.948623 56.3106 1.03206 54.0261
104 7.245 0.885405 1.1291 0.934593 57.9249 1.02084 55.7875
105 7.315 0.903693 1.15995 0.933915 59.5693 1.0137 57.5706
106 7.385 0.903887 1.1914 0.925809 61.2308 1.00247 59.3679
107 7.455 0.906734 1.22355 0.925277 62.923 0.991393 61.1791
108 7.525 0.898248 1.256 0.913349 64.6249 0.984166 63.0111
109 7.595 0.885843 1.2886 0.909906 66.352 0.975405 64.8607
110 7.665 0.888412 1.3219 0.899996 68.092 0.96632 66.727
111 7.735 0.857996 1.35465 0.895374 69.8548 0.959082 68.6133
112 7.805 0.925013 1.3906 0.901123 71.6612 0.953773 70.5232
113 7.875 0.879575 1.4254 0.894032 73.4856 0.947166 72.4541
114 7.945 0.946089 1.4635 0.888831 75.3319 0.943605 74.4121
115 8.015 0.927196 1.5015 0.896459 77.2269 0.937608 76.3921
116 8.085 0.953174 1.54125 0.899913 79.1626 0.934087 78.3993
117 8.155 1.0017 1.58375 0.895497 81.1223 0.933243 80.4395
118 8.225 1.00325 1.62705 0.89931 83.1242 0.931043 82.51
119 8.295 0.940832 1.66835 0.905351 85.1741 0.93151 84.6169
120 8.365 0.983394 1.71225 0.908818 87.2667 0.930465 86.7572
121 8.435 1.07399 1.761 0.914907 89.4087 0.929949 88.9322
122 8.505 0.917698 1.80335 0.925568 91.6119 0.931257 91.1466
123 8.575 1.02961 1.85165 0.928724 93.859 0.931768 93.3988
124 8.645 1.01091 1.89985 0.932622 96.1526 0.93353 95.6923
125 8.715 1.09483 1.9529 0.939357 98.5003 0.935321 98.0275
126 8.785 1.02363 2.0033 0.944716 100.899 0.937182 100.405
127 8.855 1.00851 2.05375 0.951833 103.355 0.940476 102.829
128 8.925 1.02915 2.10605 0.959003 105.869 0.943837 105.301
129 8.995 1.05776 2.16065 0.967178 108.444 0.947412 107.821
130 9.065 1.06342 2.2164 0.971196 111.07 0.951885 110.392
131 9.135 1.09978 2.27495 0.985002 113.775 0.957133 113.017
132 9.205 1.02947 2.3306 0.993229 116.544 0.960094 115.692
133 9.275 1.106 2.3913 0.992406 119.354 0.965291 118.421
134 9.345 1.0868 2.45185 1.00581 122.244 0.969529 121.205
135 9.415 1.12198 2.5153 1.01044 125.191 0.973679 124.042
136 9.485 1.12901 2.5801 1.01114 128.185 0.978234 126.935
137 9.555 1.10995 2.64475 1.02082 131.252 0.983217 129.886
138 9.625 1.09471 2.70945 1.02787 134.385 0.987374 132.893
139 9.695 1.16484 2.7793 1.03117 137.574 0.99152 135.956
140 9.765 1.0808 2.84505 1.0364 140.826 0.997271 139.082
141 9.835 1.09059 2.91235 1.03935 144.134 0.999769 142.261
142 9.905 1.08641 2.98035 1.03508 147.476 1.00393 145.499
143 9.975 1.06177 3.04775 1.0439 150.894 1.00853 148.798
144 10.045 1.07421 3.1169 1.04433 154.361 1.01071 152.15
145 10.115 1.13906 3.19125 1.04639 157.884 1.01453 155.562
146 10.185 1.14536 3.26705 1.04502 161.452 1.01762 159.032
147 10.255 1.11487 3.34185 1.05008 165.085 1.02262 162.568
148 10.325 1.06379 3.4142 1.05059 168.771 1.02441 166.157
149 10.395 1.05023 3.4866 1.05395 172.518 1.02745 169.807
150 10.465 1.06557 3.56105 1.05441 176.318 1.02939 173.513
151 10.535 1.04086 3.63475 1.05073 180.156 1.02974 177.27
152 10.605 1.04738 3.7099 1.04578 184.026 1.03124 181.082
153 10.675 1.06601 3.7874 1.04761 187.954 1.03165 184.947
154 10.745 1.02841 3.86315 1.0511 191.948 1.03368 188.87
155 10.815 1.0004 3.9378 1.04581 195.973 1.03558 192.852
156 10.885 0.984265 4.0122 1.04143 200.033 1.0355 196.885
157 10.955 0.95736 4.0855 1.04038 204.142 1.03373 200.963
158 11.025 0.987797 4.1621 1.0371 208.29 1.03471 205.097
159 11.095 0.990652 4.2399 1.03349 212.476 1.03381 209.281
160 11.165 1.01725 4.3208 1.03225 216.711 1.03375 213.517
161 11.235 0.987848 4.40035 1.02971 220.988 1.03263 217.802
162 11.305 0.957256 4.4784 1.02623 225.303 1.03144 222.135
163 11.375 0.935819 4.55565 1.02429 229.664 1.02964 226.514
164 11.445 0.962699 4.6361 1.01824 234.053 1.02781 230.94
165 11.515 0.991223 4.71995 1.01415 238.478 1.02648 235.414
166 11.585 0.931397 4.7997 1.01512 242.962 1.02401 239.932
167 11.655 0.908127 4.8784 1.008 247.467 1.02301 244.5
168 11.725 0.912138 4.9584 1.00379 252.008 1.02093 249.114
169 11.795 0.90585 5.0388 1.00229 256.597 1.01797 253.769
170 11.865 0.910781 5.1206 1.00025 261.23 1.01542 258.468
171 11.935 0.932041 5.2053 1.00364 265.935 1.01468 263.22
172 12.005 0.911415 5.2891 0.996684 270.661 1.01227 268.015
173 12.075 0.905716 5.37335 0.991384 275.418 1.00951 272.854
174 12.145 0.889461 5.45705 0.990269 280.224 1.00805 277.742
175 12.215 0.903983 5.5431 0.986233 285.066 1.00562 282.674
176 12.285 0.884363 5.62825 0.986393 289.965 1.00278 287.649
177 12.355 0.875398 5.7135 0.983579 294.906 1.00071 292.67
178 12.425 0.898052 5.80195 0.982951 299.899 0.998695 297.739
179 12.495 0.897054 5.8913 0.977905 304.923 0.996983 302.855
180 12.565 0.881626 5.9801 0.976813 309.998 0.996268 308.026
181 12.635 0.858139 6.0675 0.98527 315.174 0.993431 313.239
182 12.705 0.916197 6.16185 0.977229 320.364 0.992296 318.505
183 12.775 0.913868 6.257 0.981171 325.633 0.990752 323.82
184 12.845 0.94051 6.356 0.980669 330.958 0.989305 329.186
185 12.915 0.885235 6.4502 0.979655 336.335 0.987891 334.602
186 12.985 0.877111 6.54455 0.978093 341.761 0.986039 340.068
187 13.055 0.889343 6.64125 0.978531 347.249 0.985685 345.59
188 13.125 0.902175 6.7404 0.986397 352.841 0.984613 351.166
189 13.195 0.896229 6.83995 0.986484 358.493 0.984102 356.798
190 13.265 0.899266 6.9409 0.983492 364.187 0.983416 362.486
191 13.335 0.92555 7.0459 0.988028 369.969 0.984212 368.239
192 13.405 0.911111 7.15035 0.985287 375.795 0.983501 374.049
193 13.475 0.958645 7.2614 0.989583 381.707 0.983704 379.92
194 13.545 0.943636 7.37185 0.989502 387.681 0.982631 385.847
195 13.615 0.966936 7.4862 0.992645 393.736 0.983496 391.84
196 13.685 0.952466 7.6 0.993202 399.857 0.983295 397.893
197 13.755 0.956051 7.7154 0.994515 406.048 0.983224 404.008
198 13.825 0.934093 7.8293 0.995965 412.312 0.984298 410.193
199 13.895 1.0201 7.95495 0.99665 418.644 0.985184 416.445
200 13.965 0.988598 8.07795 0.997619 425.046 0.986454 422.769
1000000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 2.10426e-05 6.12245e-06
44 3.045 0 0 0.000245806 7.5e-05 0.000207558 6.93878e-05
45 3.115 0 0 0.00219224 0.000775 0.00190018 0.00067551
46 3.185 0.0154512 0.0001 0.0154275 0.005925 0.00978553 0.00393878
47 3.255 0.0887626 0.0007 0.0472533 0.0224 0.0334601 0.0155929
48 3.325 0.233928 0.00235 0.121423 0.066575 0.0830307 0.0457694
49 3.395 0.312774 0.00465 0.228454 0.153225 0.165608 0.108518
50 3.465 0.620112 0.0094 0.354096 0.293125 0.273428 0.216437
51 3.535 0.796486 0.01575 0.511413 0.503425 0.394527 0.378506
52 3.605 1.12165 0.02505 0.652738 0.782575 0.516677 0.599243
53 3.675 1.13735 0.03485 0.764576 1.12238 0.625135 0.876788
54 3.745 1.35787 0.047 0.858683 1.51868 0.698003 1.1986
55 3.815 1.48081 0.06075 0.912442 1.95568 0.746842 1.55593
56 3.885 1.70832 0.0772 0.941519 2.4233 0.764239 1.93511
57 3.955 1.7987 0.09515 0.962933 2.91895 0.766127 2.32906
58 4.025 1.69798 0.1127 0.984176 3.44363 0.759993 2.73381
59 4.095 1.83671 0.13235 0.993449 3.99182 0.758913 3.15216
60 4.165 1.65352 0.15065 1.02222 4.57535 0.766505 3.58926
61 4.235 1.81342 0.1714 1.03751 5.18768 0.781595 4.05008
62 4.305 1.62807 0.19065 1.06008 5.83417 0.804549 4.54024
63 4.375 1.65418 0.21085 1.07803 6.51318 0.829324 5.06207
64 4.445 1.49936 0.22975 1.08414 7.21805 0.850827 5.61468
65 4.515 1.45323 0.24865 1.09409 7.95197 0.877281 6.20257
66 4.585 1.53222 0.2692 1.10037 8.71317 0.897906 6.82308
67 4.655 1.58053 0.29105 1.11401 9.50753 0.920989 7.47913
68 4.725 1.44277 0.3116 1.13675 10.3427 0.946929 8.17409
69 4.795 1.47254 0.3332 1.16008 11.2204 0.980507 8.91517
70 4.865 1.41391 0.35455 1.178 12.1378 1.01057 9.70144
71 4.935 1.46097 0.37725 1.19012 13.0916 1.03167 10.5274
72 5.005 1.39223 0.3995 1.18972 14.0723 1.05478 11.396
73 5.075 1.30236 0.4209 1.19265 15.0831 1.06842 12.3006
74 5.145 1.4004 0.44455 1.19132 16.1208 1.0752 13.2362
75 5.215 1.29678 0.46705 1.18693 17.1831 1.07659 14.1987
76 5.285 1.41978 0.49235 1.18989 18.2767 1.08335 15.1934
77 5.355 1.30365 0.5162 1.18045 19.3906 1.08766 16.2187
78 5.425 1.16371 0.53805 1.19094 20.544 1.09555 17.2786
79 5.495 1.25883 0.5623 1.18243 21.7189 1.11045 18.3808
80 5.565 1.18434 0.5857 1.18572 22.9272 1.1224 19.5235
81 5.635 1.31306 0.6123 1.17826 24.1583 1.13452 20.7077
82 5.705 1.34365 0.6402 1.1869 25.4295 1.14612 21.9339
83 5.775 1.32302 0.66835 1.1691 26.7126 1.15375 23.1988
84 5.845 1.19288 0.69435 1.16014 28.0168 1.15862 24.5
85 5.915 1.26785 0.72265 1.15875 29.3509 1.16201 25.8365
86 5.985 1.10272 0.74785 1.15482 30.7121 1.16211 27.2049
87 6.055 1.11799 0.774 1.14767 32.0967 1.15949 28.6023
88 6.125 1.13227 0.8011 1.12418 33.4845 1.15701 30.0292
89 6.195 0.972047 0.8249 1.11966 34.8985 1.15093 31.4812
90 6.265 1.11418 0.8528 1.1002 36.3195 1.14553 32.9592
91 6.335 1.17757 0.88295 1.09431 37.7646 1.13462 34.4561
92 6.405 1.09275 0.91155 1.0818 39.225 1.1268 35.9757
93 6.475 1.03747 0.9393 1.04946 40.6729 1.11467 37.5119
94 6.545 0.971491 0.96585 1.04556 42.1467 1.10398 39.0665
95 6.615 1.01731 0.99425 1.03006 43.6299 1.09418 40.6404
96 6.685 0.97507 1.02205 1.01147 45.1173 1.08632 42.2363
97 6.755 1.01165 1.0515 1.00399 46.6248 1.07808 43.8534
98 6.825 0.891732 1.078 1.00344 48.1629 1.07128 45.4938
99 6.895 0.941307 1.10655 0.996358 49.7216 1.0657 47.1592
100 6.965 0.967717 1.1365 0.979548 51.2852 1.05765 48.8459
101 7.035 0.980227 1.16745 0.963513 52.8544 1.05087 50.5556
102 7.105 0.970322 1.1987 0.962967 54.454 1.04139 52.2837
103 7.175 0.933213 1.22935 0.95308 56.0686 1.03213 54.0304
104 7.245 0.970512 1.26185 0.949559 57.7087 1.02099 55.7921
105 7.315 0.960814 1.29465 0.938316 59.3609 1.0125 57.573
106 7.385 0.938375 1.3273 0.927592 61.0256 1.00129 59.3682
107 7.455 0.943399 1.36075 0.92145 62.7108 0.992858 61.1821
108 7.525 0.989595 1.3965 0.919561 64.4242 0.983993 63.0137
109 7.595 0.994535 1.4331 0.912804 66.1568 0.975461 64.8634
110 7.665 1.04982 1.47245 0.908272 67.9128 0.967557 66.7321
111 7.735 1.02436 1.51155 0.90858 69.7016 0.960165 68.6205
112 7.805 1.08583 1.55375 0.903543 71.5129 0.953749 70.5304
113 7.875 1.03375 1.59465 0.901971 73.3535 0.948091 72.4632
114 7.945 0.982095 1.6342 0.900879 75.2248 0.943471 74.421
115 8.015 1.01382 1.67575 0.896246 77.1193 0.940095 76.4062
116 8.085 1.02032 1.7183 0.90061 79.0565 0.936259 78.418
117 8.155 1.02173 1.76165 0.905047 81.0371 0.932654 80.457
118 8.225 0.991669 1.80445 0.904936 83.0516 0.931562 82.5286
119 8.295 0.986393 1.84775 0.911214 85.1148 0.930945 84.6343
120 8.365 1.01028 1.89285 0.918383 87.2294 0.929931 86.7733
121 8.435 1.0112 1.93875 0.915964 89.3739 0.930508 88.9496
122 8.505 1.00979 1.98535 0.92811 91.583 0.932197 91.1663
123 8.575 1.03814 2.03405 0.924808 93.8207 0.931521 93.4179
124 8.645 1.06963 2.08505 0.942828 96.1394 0.933206 95.7105
125 8.715 1.05974 2.1364 0.945819 98.5032 0.934555 98.0439
126 8.785 1.0805 2.1896 0.949382 100.914 0.938804 100.426
127 8.855 1.07747 2.2435 0.959052 103.389 0.941488 102.852
128 8.925 1.11082 2.29995 0.963266 105.914 0.943912 105.324
129 8.995 1.09747 2.3566 0.975037 108.51 0.948882 107.848
130 9.065 1.12827 2.41575 0.972768 111.14 0.95254 110.421
131 9.135 1.12044 2.4754 0.9901 113.859 0.95541 113.042
132 9.205 1.13029 2.5365 0.992332 116.626 0.960791 115.718
133 9.275 1.12149 2.59805 0.994031 119.44 0.966106 118.45
134 9.345 1.13257 2.66115 1.00135 122.317 0.9695 121.233
135 9.415 1.10342 2.72355 1.00783 125.257 0.973147 124.069
136 9.485 1.12029 2.78785 1.00847 128.242 0.9794 126.965
137 9.555 1.09278 2.8515 1.01095 131.279 0.983916 129.918
138 9.625 1.15054 2.9195 1.01815 134.383 0.98713 132.924
139 9.695 1.09563 2.9852 1.02571 137.556 0.991739 135.988
140 9.765 1.06765 3.05015 1.03374 140.799 0.996185 139.111
141 9.835 1.15541 3.12145 1.03409 144.091 0.999591 142.289
142 9.905 1.12076 3.1916 1.03629 147.436 1.00467 145.53
143 9.975 1.13975 3.26395 1.04522 150.859 1.00768 148.826
144 10.045 1.13168 3.3368 1.04051 154.313 1.01178 152.182
145 10.115 1.11531 3.4096 1.03991 157.814 1.01474 155.594
146 10.185 1.12723 3.4842 1.03991 161.364 1.01871 159.068
147 10.255 1.10146 3.5581 1.04192 164.97 1.0219 162.601
148 10.325 1.07555 3.63125 1.04679 168.642 1.02355 166.188
149 10.395 1.08795 3.70625 1.04376 172.353 1.026 169.832
150 10.465 1.06557 3.7807 1.03895 176.097 1.02834 173.534
151 10.535 1.04369 3.8546 1.04485 179.913 1.03028 177.293
152 10.605 1.05086 3.93 1.04525 183.782 1.03109 181.105
153 10.675 1.02062 4.0042 1.03547 187.664 1.03319 184.976
154 10.745 1.00669 4.07835 1.04216 191.624 1.03349 188.898
155 10.815 0.989007 4.15215 1.04118 195.631 1.03354 192.872
156 10.885 1.01668 4.229 1.03328 199.66 1.03372 196.898
157 10.955 0.988706 4.3047 1.03517 203.748 1.03452 200.979
158 11.025 1.01488 4.3834 1.03238 207.877 1.03266 205.106
159 11.095 0.985559 4.4608 1.03215 212.058 1.03385 209.289
160 11.165 0.975754 4.5384 1.02873 216.278 1.03162 213.516
161 11.235 1.01082 4.6198 1.0227 220.526 1.03065 217.793
162 11.305 0.962775 4.6983 1.0227 224.827 1.02978 222.119
163 11.375 0.990333 4.78005 1.01594 229.152 1.02968 226.499
164 11.445 0.924407 4.8573 1.02237 233.559 1.02692 230.921
165 11.515 0.891332 4.9327 1.01022 237.967 1.02443 235.386
166 11.585 0.920886 5.01155 1.0091 242.423 1.02485 239.908
167 11.655 0.965245 5.0952 1.00601 246.92 1.0222 244.472
168 11.725 0.931521 5.1769 1.00132 251.45 1.01979 249.081
169 11.795 0.895147 5.25635 1.00256 256.04 1.01788 253.736
170 11.865 0.913565 5.3384 1.00003 260.672 1.01592 258.437
171 11.935 0.939193 5.42375 0.995769 265.34 1.01437 263.187
172 12.005 0.947306 5.51085 0.994702 270.057 1.01105 267.977
173 12.075 0.933667 5.5977 0.990842 274.811 1.00919 272.814
174 12.145 0.945251 5.68665 0.991511 279.623 1.00721 277.698
175 12.215 0.948106 5.7769 0.990368 284.486 1.00666 282.635
176 12.285 0.958623 5.8692 0.988205 289.393 1.00299 287.611
177 12.355 0.908257 5.95765 0.989512 294.364 1.00007 292.629
178 12.425 0.909728 6.04725 0.987331 299.379 0.998252 297.695
179 12.495 0.922153 6.1391 0.982995 304.43 0.997156 302.813
180 12.565 0.920346 6.2318 0.987097 309.558 0.995799 307.981
181 12.635 0.900849 6.32355 0.988377 314.75 0.993826 313.196
182 12.705 0.881239 6.4143 0.985075 319.982 0.99194 318.46
183 12.775 0.930676 6.5112 0.984695 325.27 0.991069 323.777
184 12.845 0.92436 6.6085 0.983201 330.608 0.989605 329.144
185 12.915 0.920005 6.7064 0.982042 335.998 0.988073 334.562
186 12.985 0.921733 6.80555 0.981657 341.445 0.987788 340.037
187 13.055 0.913255 6.90485 0.98277 346.957 0.98651 345.564
188 13.125 0.907634 7.0046 0.983142 352.53 0.985299 351.143
189 13.195 0.943944 7.10945 0.985254 358.174 0.984655 356.779
190 13.265 0.915746 7.21225 0.982646 363.864 0.984823 362.475
191 13.335 0.90748 7.3152 0.98637 369.636 0.984153 368.228
192 13.405 0.891921 7.41745 0.986674 375.47 0.984354 374.043
193 13.475 0.943969 7.5268 0.985148 381.356 0.984067 379.916
194 13.545 0.962859 7.6395 0.988898 387.326 0.984046 385.851
195 13.615 0.925924 7.749 0.9951 393.396 0.983548 391.844
196 13.685 0.929868 7.8601 0.988435 399.487 0.984471 397.905
197 13.755 0.941553 7.97375 0.99286 405.669 0.985558 404.035
198 13.825 0.961566 8.091 0.99474 411.925 0.985819 410.229
199 13.895 0.977476 8.2114 0.995257 418.248 0.986663 416.491
200 13.965 0.937963 8.3281 1.00194 424.678 0.988051 422.825
1200000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000327741 0.0001 0.00019082 6.12245e-05
45 3.115 0 0 0.00242713 0.000875 0.00190338 0.000668367
46 3.185 0.0231767 0.00015 0.0122072 0.00495 0.00979471 0.00393469
47 3.255 0.0369844 0.0004 0.0420905 0.019625 0.0335773 0.0156296
48 3.325 0.226839 0.002 0.10926 0.059375 0.0837101 0.0460531
49 3.395 0.462361 0.0054 0.218303 0.142175 0.165626 0.108809
50 3.465 0.718024 0.0109 0.350047 0.280475 0.274723 0.217239
51 3.535 0.953275 0.0185 0.496882 0.4848 0.396382 0.38007
52 3.605 1.37492 0.0299 0.645606 0.7609 0.522125 0.603135
53 3.675 1.46231 0.0425 0.76047 1.09887 0.622903 0.879689
54 3.745 1.69873 0.0577 0.848879 1.49065 0.700803 1.20279
55 3.815 1.63697 0.0729 0.920011 1.93127 0.747407 1.56039
56 3.885 1.83813 0.0906 0.940059 2.39818 0.762258 1.93859
57 3.955 1.86884 0.10925 0.971529 2.89825 0.765234 2.33208
58 4.025 1.82859 0.12815 0.990319 3.4262 0.760445 2.73707
59 4.095 1.804 0.14745 0.991954 3.97358 0.757826 3.15482
60 4.165 1.82519 0.16765 1.00834 4.54917 0.767151 3.59229
61 4.235 1.73914 0.18755 1.0414 5.1638 0.782218 4.05348
62 4.305 1.94522 0.21055 1.0543 5.80677 0.803696 4.54312
63 4.375 1.66237 0.23085 1.06402 6.47695 0.830493 5.06568
64 4.445 1.5549 0.25045 1.07237 7.17417 0.852785 5.61957
65 4.515 1.5455 0.27055 1.09368 7.90783 0.877081 6.20732
66 4.585 1.5956 0.29195 1.11041 8.67598 0.899598 6.829
67 4.655 1.58776 0.3139 1.11569 9.47153 0.921221 7.48521
68 4.725 1.42171 0.33415 1.13209 10.3032 0.952037 8.18392
69 4.795 1.52026 0.35645 1.15135 11.1743 0.981787 8.92598
70 4.865 1.41722 0.37785 1.1495 12.0696 1.00958 9.71147
71 4.935 1.4481 0.40035 1.17951 13.0149 1.03508 10.5402
72 5.005 1.38285 0.42245 1.17965 13.9873 1.05429 11.4083
73 5.075 1.57623 0.44835 1.20512 15.0087 1.06886 12.3133
74 5.145 1.35007 0.47115 1.18406 16.0401 1.07463 13.2484
75 5.215 1.40916 0.4956 1.19699 17.1113 1.07894 14.213
76 5.285 1.48151 0.522 1.17577 18.1919 1.08096 15.2055
77 5.355 1.33645 0.54645 1.18166 19.307 1.08661 16.2298
78 5.425 1.30484 0.57095 1.17558 20.4455 1.0967 17.2909
79 5.495 1.25105 0.59505 1.18122 21.6192 1.10709 18.3897
80 5.565 1.27798 0.6203 1.18854 22.8304 1.11706 19.527
81 5.635 1.18225 0.64425 1.17192 24.0549 1.12989 20.7064
82 5.705 1.22325 0.66965 1.17215 25.3103 1.14141 21.9276
83 5.775 1.19142 0.695 1.17238 26.5969 1.15054 23.1889
