# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_ref[1] c_rdf_ref[2] c_rdf_ref[3] c_rdf_ref[4] c_rdf_ref[5] c_rdf_ref[6] c_rdf_ref[7]
400000 200
175 12.215 0.925896 6.19665 0.986889 282.837 1.00838 281.863
176 12.285 0.914332 6.28435 0.991355 287.742 1.00459 286.828
177 12.355 0.921524 6.37375 0.988686 292.689 1.00329 291.843
178 12.425 0.928497 6.46485 0.984637 297.672 0.999931 296.898
179 12.495 0.917115 6.55585 0.986815 302.722 0.99747 301.998
180 12.565 0.942305 6.6504 0.98099 307.799 0.995429 307.144
181 12.635 0.920558 6.7438 0.982542 312.941 0.993806 312.34
182 12.705 0.926526 6.83885 0.983075 318.143 0.991399 317.58
183 12.775 0.892297 6.9314 0.980079 323.386 0.989106 322.866
184 12.845 0.923605 7.02825 0.979457 328.684 0.987588 328.202
185 12.915 0.93626 7.1275 0.979489 334.039 0.985649 333.586
186 12.985 0.914062 7.22545 0.974752 339.427 0.985322 339.027
187 13.055 0.901978 7.32315 0.976699 344.883 0.983466 344.516
188 13.125 0.90654 7.4224 0.978368 350.408 0.982918 350.06
189 13.195 0.940778 7.5265 0.980674 356.005 0.981187 355.655
190 13.265 0.921933 7.6296 0.978028 361.647 0.980384 361.304
191 13.335 0.963158 7.73845 0.979319 367.355 0.980688 367.015
192 13.405 0.951374 7.8471 0.978926 373.122 0.979649 372.779
193 13.475 0.959713 7.95785 0.985053 378.985 0.979374 378.603
194 13.545 0.935668 8.06695 0.982784 384.895 0.979245 384.486
195 13.615 0.931164 8.17665 0.988893 390.904 0.979823 390.434
196 13.685 0.967452 8.2918 0.986385 396.96 0.980108 396.445
197 13.755 0.930602 8.4037 0.98592 403.075 0.980229 402.518
198 13.825 0.959483 8.52025 0.989297 409.273 0.981216 408.659
199 13.895 0.99018 8.64175 0.989 415.532 0.981504 414.865
200 13.965 0.94962 8.75945 0.992614 421.878 0.98272 421.141
4600000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.40821e-05 4.08163e-06
44 3.045 0 0 0.000246747 7.5e-05 0.000211713 6.83673e-05
45 3.115 0.0162152 0.0001 0.00227922 0.0008 0.00190103 0.000672449
46 3.185 0.0232654 0.00025 0.0145844 0.00565 0.00987519 0.00395306
47 3.255 0.0742519 0.00075 0.044051 0.02095 0.0334882 0.0155724
48 3.325 0.20636 0.0022 0.116232 0.063075 0.0835456 0.0458204
49 3.395 0.477781 0.0057 0.223241 0.147425 0.166712 0.108747
50 3.465 0.714219 0.01115 0.35977 0.289025 0.274741 0.21677
51 3.535 1.16467 0.0204 0.494328 0.491525 0.398029 0.379655
52 3.605 1.34992 0.03155 0.628065 0.7591 0.517225 0.599784
53 3.675 1.69508 0.0461 0.749093 1.09075 0.617911 0.873076
54 3.745 1.78937 0.06205 0.835215 1.47475 0.693842 1.19175
55 3.815 2.02161 0.08075 0.875271 1.89235 0.7347 1.54193
56 3.885 2.111 0.101 0.921272 2.34818 0.752784 1.91401
57 3.955 2.00173 0.1209 0.9477 2.83412 0.75153 2.29897
58 4.025 2.2095 0.14365 0.967417 3.3479 0.749162 2.69643
59 4.095 1.97979 0.16475 0.9711 3.88172 0.748882 3.10768
60 4.165 2.15417 0.1885 1.00138 4.45117 0.757154 3.53781
61 4.235 2.18443 0.2134 1.0288 5.05605 0.773671 3.99222
62 4.305 2.11397 0.2383 1.03977 5.68775 0.796137 4.47541
63 4.375 2.06742 0.26345 1.04012 6.34037 0.821759 4.9905
64 4.445 1.96698 0.28815 1.06876 7.0326 0.843671 5.53638
65 4.515 2.01452 0.31425 1.08754 7.75935 0.866858 6.11507
66 4.585 1.92729 0.34 1.07954 8.5033 0.892004 6.72915
67 4.655 1.77899 0.3645 1.09761 9.28298 0.914635 7.37818
68 4.725 1.89229 0.39135 1.11261 10.0972 0.94392 8.0683
69 4.795 1.7827 0.4174 1.14166 10.9577 0.976398 8.80346
70 4.865 1.89132 0.44585 1.1585 11.8566 1.00658 9.58364
71 4.935 1.90588 0.47535 1.17976 12.7985 1.03435 10.4086
72 5.005 1.79327 0.5039 1.1919 13.7772 1.05377 11.273
73 5.075 1.77164 0.5329 1.18181 14.775 1.06498 12.1713
74 5.145 1.73862 0.56215 1.17531 15.7949 1.07257 13.101
75 5.215 1.67779 0.59115 1.17959 16.8465 1.07873 14.0618
76 5.285 1.61675 0.61985 1.17642 17.9237 1.08211 15.0515
77 5.355 1.72839 0.65135 1.16451 19.0183 1.08817 16.0734
78 5.425 1.67605 0.6827 1.16435 20.1416 1.10163 17.1351
79 5.495 1.51377 0.71175 1.18248 21.3121 1.11196 18.2347
80 5.565 1.55468 0.74235 1.16797 22.4978 1.12672 19.3773
81 5.635 1.61045 0.77485 1.16913 23.7148 1.13934 20.5621
82 5.705 1.60259 0.808 1.17026 24.9633 1.15091 21.7888
83 5.775 1.5168 0.84015 1.1582 26.2296 1.15812 23.0536
84 5.845 1.46457 0.87195 1.15902 27.5276 1.16696 24.3592
85 5.915 1.4481 0.90415 1.15017 28.8467 1.17001 25.6997
86 5.985 1.40783 0.9362 1.1415 30.1871 1.16772 27.0695
87 6.055 1.36689 0.96805 1.1323 31.548 1.16877 28.4727
88 6.125 1.44906 1.0026 1.11653 32.9211 1.16574 29.9049
89 6.195 1.3099 1.03455 1.10821 34.3153 1.15927 31.3618
90 6.265 1.31487 1.06735 1.08724 35.7142 1.1518 32.8423
91 6.335 1.35066 1.1018 1.07714 37.1312 1.14281 34.3442
92 6.405 1.25994 1.13465 1.05926 38.5557 1.13253 35.8657
93 6.475 1.2366 1.1676 1.05627 40.0074 1.12057 37.4041
94 6.545 1.32783 1.20375 1.03035 41.4543 1.10996 38.9612
95 6.615 1.22436 1.2378 1.01561 42.9111 1.10123 40.5392
96 6.685 1.2411 1.27305 1.00292 44.3803 1.09448 42.1409
97 6.755 1.26207 1.30965 0.993805 45.8669 1.08332 43.7597
98 6.825 1.19409 1.345 0.983462 47.3685 1.07757 45.4034
99 6.895 1.18486 1.3808 0.977359 48.8917 1.07017 47.0695
100 6.965 1.1936 1.4176 0.964132 50.4249 1.06158 48.756
101 7.035 1.20493 1.4555 0.963378 51.9878 1.05414 50.4644
102 7.105 1.12988 1.49175 0.955034 53.5683 1.04563 52.193
103 7.175 1.14462 1.5292 0.938209 55.1516 1.03522 53.9382
104 7.245 1.15258 1.56765 0.93487 56.7602 1.02556 55.701
105 7.315 1.08211 1.60445 0.925915 58.3843 1.01457 57.4789
106 7.385 1.18431 1.6455 0.925925 60.0397 1.00467 59.2732
107 7.455 1.08149 1.6837 0.914011 61.7049 0.994465 61.0831
108 7.525 1.11564 1.72385 0.908372 63.391 0.985024 62.9097
109 7.595 1.12654 1.76515 0.904847 65.102 0.975494 64.7524
110 7.665 1.14623 1.80795 0.902155 66.8395 0.967655 66.6141
111 7.735 1.15451 1.85185 0.895881 68.5966 0.95861 68.4923
112 7.805 1.09773 1.89435 0.895507 70.3849 0.951585 70.3906
113 7.875 1.12017 1.9385 0.885573 72.1852 0.945204 72.3102
114 7.945 1.14414 1.9844 0.88793 74.0225 0.941362 74.2561
115 8.015 1.11322 2.02985 0.892742 75.9024 0.937984 76.2293
116 8.085 1.1193 2.07635 0.892657 77.8152 0.933215 78.227
117 8.155 1.2161 2.12775 0.896045 79.7686 0.931076 80.2547
118 8.225 1.21875 2.18015 0.900338 81.7653 0.928501 82.3117
119 8.295 1.16739 2.2312 0.905723 83.8082 0.928065 84.4028
120 8.365 1.15018 2.28235 0.902115 85.8774 0.92684 86.5266
121 8.435 1.20083 2.33665 0.911676 88.0037 0.925761 88.6836
122 8.505 1.23662 2.3935 0.921423 90.1886 0.926157 90.8775
123 8.575 1.29462 2.454 0.929197 92.4283 0.927115 93.1099
124 8.645 1.28952 2.51525 0.928863 94.704 0.929275 95.3842
125 8.715 1.31343 2.57865 0.938131 97.0397 0.930415 97.6983
126 8.785 1.32521 2.64365 0.942065 99.423 0.932756 100.056
127 8.855 1.33243 2.71005 0.947159 101.858 0.936977 102.462
128 8.925 1.25433 2.77355 0.954314 104.349 0.939835 104.913
129 8.995 1.28447 2.8396 0.961989 106.901 0.944018 107.414
130 9.065 1.33268 2.9092 0.968861 109.511 0.947137 109.963
131 9.135 1.31705 2.97905 0.977904 112.186 0.952434 112.566
132 9.205 1.32402 3.05035 0.985436 114.923 0.956408 115.22
133 9.275 1.38368 3.126 0.993295 117.724 0.96113 117.927
134 9.345 1.32519 3.19955 0.995762 120.575 0.967065 120.693
135 9.415 1.29757 3.27265 1.00359 123.491 0.971583 123.513
136 9.485 1.33883 3.3492 1.01227 126.476 0.975273 126.386
137 9.555 1.33049 3.4264 1.01603 129.517 0.981361 129.32
138 9.625 1.34347 3.5055 1.01965 132.613 0.985576 132.31
139 9.695 1.27894 3.5819 1.02212 135.763 0.989598 135.356
140 9.765 1.24005 3.65705 1.02156 138.956 0.995415 138.465
141 9.835 1.24605 3.73365 1.02805 142.216 0.99984 141.632
142 9.905 1.26699 3.81265 1.02719 145.519 1.00235 144.852
143 9.975 1.25717 3.89215 1.03339 148.89 1.00778 148.136
144 10.045 1.19917 3.96905 1.04329 152.341 1.01088 151.476
145 10.115 1.22954 4.049 1.03983 155.828 1.01562 154.879
146 10.185 1.23772 4.1306 1.0396 159.363 1.01801 158.337
147 10.255 1.19993 4.2108 1.03332 162.925 1.02218 161.857
148 10.325 1.22578 4.29385 1.03515 166.543 1.02577 165.438
149 10.395 1.20059 4.3763 1.03875 170.222 1.0284 169.077
150 10.465 1.16088 4.4571 1.04128 173.96 1.03052 172.773
151 10.535 1.18662 4.5408 1.03597 177.73 1.03237 176.525
152 10.605 1.1738 4.6247 1.03395 181.541 1.03444 180.335
153 10.675 1.13291 4.70675 1.04232 185.435 1.03644 184.203
154 10.745 1.14001 4.7904 1.04069 189.374 1.03723 188.124
155 10.815 1.16162 4.87675 1.03677 193.349 1.03855 192.102
156 10.885 1.13079 4.9619 1.0296 197.348 1.03769 196.129
157 10.955 1.10983 5.04655 1.02614 201.385 1.03906 200.212
158 11.025 1.11261 5.1325 1.02957 205.487 1.0378 204.343
159 11.095 1.08328 5.21725 1.03165 209.65 1.03789 208.527
160 11.165 1.09624 5.3041 1.02573 213.842 1.0368 212.759
161 11.235 1.0365 5.38725 1.02179 218.069 1.035 217.037
162 11.305 1.04156 5.47185 1.01652 222.328 1.03474 221.368
163 11.375 1.07438 5.5602 1.01414 226.63 1.03369 225.748
164 11.445 1.01203 5.64445 1.01296 230.979 1.03113 230.171
165 11.515 1.03062 5.7313 1.00968 235.368 1.02957 234.642
166 11.585 0.982441 5.8151 1.00501 239.789 1.02789 239.159
167 11.655 1.04481 5.9053 1.00195 244.251 1.02537 243.72
168 11.725 1.02093 5.9945 0.999918 248.757 1.02313 248.327
169 11.795 1.03542 6.08605 0.999668 253.316 1.02137 252.98
170 11.865 1.02268 6.17755 0.995519 257.91 1.02019 257.683
171 11.935 1.05822 6.27335 0.997689 262.569 1.01642 262.424
172 12.005 1.01971 6.36675 0.993036 267.26 1.0137 267.208
173 12.075 1.05433 6.46445 0.990103 271.993 1.01233 272.042
174 12.145 1.02781 6.5608 0.988433 276.772 1.00965 276.919
175 12.215 0.994442 6.6551 0.984788 281.589 1.00742 281.841
176 12.285 1.06863 6.7576 0.981243 286.443 1.0042 286.804
177 12.355 1.0277 6.8573 0.980897 291.351 1.00097 291.808
178 12.425 1.05845 6.96115 0.983471 296.328 0.999248 296.859
179 12.495 1.05418 7.06575 0.978848 301.338 0.997038 301.957
180 12.565 1.04745 7.17085 0.976435 306.391 0.995674 307.105
181 12.635 1.04967 7.27735 0.981649 311.529 0.9924 312.293
182 12.705 1.02254 7.38225 0.98077 316.718 0.991345 317.533
183 12.775 1.02679 7.48875 0.977803 321.949 0.989213 322.82
184 12.845 1.0533 7.5992 0.979133 327.245 0.987604 328.156
185 12.915 1.00748 7.706 0.976312 332.583 0.986561 333.545
186 12.985 1.02464 7.8158 0.979139 337.995 0.98487 338.983
187 13.055 1.00861 7.92505 0.975625 343.446 0.984363 344.477
188 13.125 1.02345 8.0371 0.976204 348.958 0.983125 350.023
189 13.195 0.991386 8.1468 0.978033 354.54 0.982873 355.626
190 13.265 0.995258 8.2581 0.981369 360.201 0.982 361.285
191 13.335 1.00032 8.37115 0.979238 365.909 0.981827 367.002
192 13.405 1.03806 8.4897 0.982194 371.695 0.980917 372.774
193 13.475 0.987443 8.60365 0.982063 377.54 0.981725 378.612
194 13.545 1.00685 8.72105 0.985116 383.465 0.980969 384.506
195 13.615 1.03472 8.84295 0.986989 389.462 0.981196 390.462
196 13.685 1.00904 8.96305 0.987599 395.525 0.981832 396.483
197 13.755 1.00836 9.0843 0.99189 401.677 0.981107 402.562
198 13.825 1.02246 9.2085 0.990917 407.885 0.981964 408.708
199 13.895 1.01137 9.3326 0.992279 414.166 0.982741 414.921
200 13.965 1.0069 9.4574 0.993615 420.518 0.984336 421.208
4800000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 8.61647e-05 2.5e-05 3.52052e-06 1.02041e-06
44 3.045 0 0 0.000246747 0.0001 0.000218434 6.73469e-05
45 3.115 0 0 0.00298657 0.00105 0.0019235 0.000678571
46 3.185 0.0310206 0.0002 0.0127802 0.0053 0.00998884 0.00399694
47 3.255 0.0519763 0.00055 0.0471461 0.021675 0.0337999 0.0157245
48 3.325 0.17078 0.00175 0.111472 0.062075 0.0843376 0.0462592
49 3.395 0.38905 0.0046 0.219866 0.14515 0.166533 0.109118
50 3.465 0.465225 0.00815 0.355642 0.285125 0.274676 0.217116
51 3.535 0.780647 0.01435 0.498295 0.48925 0.393448 0.378127
52 3.605 0.968549 0.02235 0.633523 0.75915 0.514573 0.597127
53 3.675 1.07181 0.03155 0.751182 1.09172 0.614838 0.869059
54 3.745 1.27331 0.0429 0.843752 1.47965 0.690134 1.18603
55 3.815 1.4162 0.056 0.910326 1.91397 0.734332 1.53603
56 3.885 1.50636 0.07045 0.940473 2.3793 0.754689 1.90905
57 3.955 1.52896 0.08565 0.972955 2.8782 0.754267 2.29542
58 4.025 1.68019 0.10295 0.983469 3.4005 0.748394 2.69247
59 4.095 1.51534 0.1191 0.992339 3.946 0.74922 3.10391
60 4.165 1.56007 0.1363 1.01347 4.52232 0.755929 3.53334
61 4.235 1.62736 0.15485 1.03314 5.12975 0.773153 3.98744
62 4.305 1.55789 0.1732 1.05084 5.76817 0.7978 4.47164
63 4.375 1.57831 0.1924 1.05729 6.43158 0.819973 4.98561
64 4.445 1.62853 0.21285 1.07231 7.1261 0.844546 5.53206
65 4.515 1.45493 0.2317 1.08657 7.8522 0.866089 6.11024
66 4.585 1.49318 0.25165 1.10987 8.61705 0.89253 6.72468
67 4.655 1.51759 0.27255 1.12105 9.41338 0.916569 7.37509
68 4.725 1.50115 0.29385 1.13116 10.2412 0.946153 8.06683
69 4.795 1.63557 0.31775 1.15111 11.1088 0.976756 8.80227
70 4.865 1.41932 0.3391 1.16556 12.0131 1.0082 9.5837
71 4.935 1.46979 0.36185 1.17623 12.9522 1.03534 10.4094
72 5.005 1.49806 0.3857 1.19912 13.9369 1.05436 11.2744
73 5.075 1.42647 0.40905 1.19069 14.9422 1.068 12.1751
74 5.145 1.57219 0.4355 1.19862 15.9823 1.0759 13.1078
75 5.215 1.46084 0.46075 1.18245 17.0365 1.08119 14.0707
76 5.285 1.39986 0.4856 1.18284 18.1195 1.0825 15.0609
77 5.355 1.44032 0.51185 1.18068 19.2293 1.09078 16.0852
78 5.425 1.31518 0.53645 1.19627 20.3835 1.10189 17.1472
79 5.495 1.35223 0.5624 1.19079 21.5621 1.11297 18.2477
80 5.565 1.32859 0.58855 1.19033 22.7706 1.12801 19.3917
81 5.635 1.25862 0.61395 1.18486 24.0039 1.13927 20.5763
82 5.705 1.24485 0.6397 1.1809 25.2638 1.14987 21.8019
83 5.775 1.24788 0.66615 1.1794 26.5532 1.15778 23.0664
84 5.845 1.30107 0.6944 1.17519 27.8693 1.16498 24.3697
85 5.915 1.32892 0.72395 1.16247 29.2026 1.16763 25.7075
86 5.985 1.23652 0.7521 1.16039 30.5651 1.1677 27.0773
87 6.055 1.28964 0.78215 1.13683 31.9315 1.16665 28.478
88 6.125 1.17225 0.8101 1.12618 33.3164 1.16279 29.9065
89 6.195 1.17871 0.83885 1.11369 34.7175 1.15719 31.3609
90 6.265 1.13648 0.8672 1.10253 36.1361 1.14957 32.8384
91 6.335 1.11151 0.89555 1.08284 37.5606 1.13975 34.3363
92 6.405 1.05091 0.92295 1.07032 39 1.13137 35.8563
93 6.475 1.09586 0.95215 1.06108 40.4583 1.11772 37.3909
94 6.545 1.15152 0.9835 1.03994 41.9186 1.10907 38.9467
95 6.615 1.15604 1.01565 1.02729 43.3922 1.09972 40.5225
96 6.685 1.03689 1.0451 1.01947 44.8857 1.09151 42.1199
97 6.755 1.11552 1.07745 1.00148 46.3837 1.0832 43.7385
98 6.825 1.08431 1.10955 0.990502 47.8961 1.07602 45.3798
99 6.895 1.12529 1.14355 0.986502 49.4336 1.06879 47.0438
100 6.965 0.961689 1.1732 0.983154 50.997 1.0607 48.7288
101 7.035 1.0412 1.20595 0.960774 52.5557 1.052 50.4338
102 7.105 1.05196 1.2397 0.957769 54.1406 1.04329 52.1585
103 7.175 0.99027 1.2721 0.951023 55.7456 1.0345 53.9025
104 7.245 0.989213 1.3051 0.93875 57.3609 1.02364 55.6621
105 7.315 0.976252 1.3383 0.92962 58.9915 1.01258 57.4364
106 7.385 0.952063 1.3713 0.926442 60.6478 1.00225 59.2264
107 7.455 1.0192 1.4073 0.91493 62.3147 0.993168 61.034
108 7.525 0.961426 1.4419 0.91889 64.0203 0.983094 62.8569
109 7.595 1.0188 1.47925 0.903683 65.7291 0.973478 64.6958
110 7.665 0.966798 1.51535 0.90379 67.4698 0.966141 66.5547
111 7.735 0.9336 1.55085 0.894861 69.2248 0.958486 68.4326
112 7.805 0.968587 1.58835 0.89423 71.0106 0.950788 70.3294
113 7.875 0.965399 1.6264 0.894427 72.8289 0.945772 72.2501
114 7.945 0.975882 1.66555 0.888438 74.6673 0.94019 74.1935
115 8.015 1.05076 1.70845 0.892184 76.546 0.936788 76.1643
116 8.085 1.02422 1.751 0.898164 78.4706 0.932266 78.1599
117 8.155 0.99015 1.79285 0.902558 80.4383 0.930998 80.1874
118 8.225 1.0036 1.836 0.900766 82.4358 0.928812 82.2451
119 8.295 0.990167 1.8793 0.900192 84.4662 0.927323 84.3346
120 8.365 1.02201 1.92475 0.909549 86.5526 0.92788 86.4608
121 8.435 1.06704 1.973 0.915192 88.6871 0.927874 88.6227
122 8.505 1.09632 2.0234 0.918724 90.8655 0.926733 90.8179
123 8.575 1.08919 2.0743 0.925961 93.0975 0.929437 93.0559
124 8.645 1.07057 2.12515 0.936731 95.3924 0.931346 95.3353
125 8.715 1.08037 2.1773 0.937729 97.7271 0.931037 97.6509
126 8.785 1.01531 2.2271 0.949803 100.13 0.934955 100.014
127 8.855 1.10969 2.2824 0.950904 102.574 0.93848 102.424
128 8.925 1.1605 2.34115 0.967574 105.101 0.939912 104.875
129 8.995 1.17362 2.4015 0.976204 107.69 0.944375 107.378
130 9.065 1.16227 2.4622 0.975905 110.319 0.949112 109.932
131 9.135 1.13227 2.52225 0.990827 113.029 0.95362 112.538
132 9.205 1.07333 2.58005 0.994446 115.791 0.957161 115.193
133 9.275 1.13676 2.6422 1.0015 118.615 0.961481 117.902
134 9.345 1.15943 2.70655 1.00987 121.506 0.967496 120.669
135 9.415 1.12184 2.76975 1.0182 124.465 0.972573 123.492
136 9.485 1.14732 2.83535 1.02079 127.475 0.976552 126.369
137 9.555 1.12023 2.90035 1.02284 130.537 0.980968 129.302
138 9.625 1.11503 2.966 1.03257 133.672 0.986169 132.294
139 9.695 1.11573 3.03265 1.03748 136.869 0.991765 135.346
140 9.765 1.14022 3.10175 1.0437 140.131 0.995384 138.455
141 9.835 1.09558 3.1691 1.04279 143.438 0.999737 141.621
142 9.905 1.07935 3.2364 1.04706 146.805 1.00428 144.848
143 9.975 1.14015 3.3085 1.05038 150.231 1.00812 148.133
144 10.045 1.12276 3.3805 1.05187 153.711 1.01316 151.48
145 10.115 1.10266 3.4522 1.05091 157.235 1.01553 154.883
146 10.185 1.08376 3.52365 1.04706 160.796 1.01829 158.342
147 10.255 1.09146 3.5966 1.054 164.429 1.02169 161.861
148 10.325 1.08631 3.6702 1.05725 168.124 1.02469 165.438
149 10.395 1.10522 3.7461 1.05423 171.858 1.02791 169.075
150 10.465 1.04163 3.8186 1.05498 175.646 1.02871 172.765
151 10.535 1.05264 3.89285 1.05182 179.472 1.03084 176.511
152 10.605 1.07377 3.9696 1.05547 183.364 1.03326 180.317
153 10.675 1.03626 4.04465 1.05368 187.3 1.03408 184.175
154 10.745 1.06437 4.12275 1.04991 191.273 1.03529 188.09
155 10.815 1.03113 4.1994 1.04268 195.271 1.03692 192.061
156 10.885 1.05709 4.279 1.04881 199.344 1.03627 196.082
157 10.955 1.00691 4.3558 1.04045 203.438 1.03587 200.153
158 11.025 1.044 4.43645 1.03732 207.571 1.03683 204.28
159 11.095 1.04301 4.51805 1.03312 211.74 1.03463 208.451
160 11.165 1.02998 4.59965 1.02902 215.945 1.03382 212.671
161 11.235 1.04336 4.68335 1.02263 220.176 1.03336 216.943
162 11.305 0.990466 4.7638 1.02153 224.456 1.0318 221.261
163 11.375 1.02696 4.84825 1.02186 228.79 1.03082 225.629
164 11.445 0.998816 4.9314 1.01673 233.156 1.02955 230.045
165 11.515 1.00866 5.0164 1.01447 237.565 1.027 234.504
166 11.585 0.97189 5.0993 1.01238 242.019 1.0258 239.013
167 11.655 0.945193 5.1809 1.0056 246.497 1.02393 243.567
168 11.725 0.974571 5.26605 1.00446 251.024 1.02191 248.168
169 11.795 0.974914 5.35225 1.00112 255.589 1.0191 252.811
170 11.865 0.95115 5.43735 0.99599 260.186 1.01611 257.495
171 11.935 0.94113 5.52255 0.9965 264.839 1.01452 262.228
172 12.005 0.96949 5.61135 0.989671 269.514 1.01228 267.005
173 12.075 0.987419 5.70285 0.987984 274.236 1.01011 271.828
174 12.145 0.963802 5.7932 0.983774 278.993 1.00883 276.701
175 12.215 0.972297 5.8854 0.982283 283.797 1.00531 281.613
176 12.285 0.984706 5.97985 0.982532 288.658 1.00321 286.571
177 12.355 1.02357 6.07915 0.976331 293.544 1.0012 291.576
178 12.425 0.982005 6.1755 0.976101 298.484 0.998786 296.625
179 12.495 1.00631 6.27535 0.976312 303.48 0.996545 301.72
180 12.565 1.0036 6.37605 0.972107 308.511 0.995622 306.868
181 12.635 0.966882 6.47415 0.973724 313.607 0.993431 312.061
182 12.705 0.983551 6.57505 0.972624 318.753 0.991464 317.302
183 12.775 0.99112 6.67785 0.972317 323.955 0.989682 322.591
184 12.845 0.976532 6.78025 0.969024 329.196 0.988375 327.932
185 12.915 0.969749 6.88305 0.975571 334.53 0.987971 333.328
186 12.985 1.01018 6.9913 0.974503 339.917 0.986288 338.774
187 13.055 0.998453 7.09945 0.971898 345.346 0.985664 344.275
188 13.125 1.01021 7.21005 0.971953 350.835 0.985098 349.832
189 13.195 1.02573 7.32355 0.973714 356.392 0.983613 355.44
190 13.265 1.0127 7.4368 0.974166 362.012 0.98329 361.106
191 13.335 1.02996 7.5532 0.97497 367.695 0.982538 366.828
192 13.405 1.04113 7.6721 0.976885 373.449 0.982904 372.612
193 13.475 1.0715 7.79575 0.977308 379.266 0.983765 378.461
194 13.545 1.05059 7.91825 0.980842 385.165 0.982976 384.367
195 13.615 0.996949 8.0357 0.982089 391.133 0.982886 390.333
196 13.685 1.05861 8.1617 0.982191 397.163 0.983874 396.367
197 13.755 1.02291 8.2847 0.984764 403.27 0.984598 402.468
198 13.825 1.07391 8.41515 0.988674 409.465 0.984588 408.63
199 13.895 1.05904 8.5451 0.986634 415.709 0.985253 414.859
200 13.965 1.08113 8.6791 0.989239 422.033 0.98586 421.155
5000000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
